dataset,n,error,trie+suffixes bytes,trie bytes,nodes,ns/lookup
syntheticL12_P6_D0.1_A4.txt,1681817,580,15150,5897,2216,661
syntheticL12_P6_D0.1_A4.txt,1681817,590,14944,5789,2168,769
syntheticL12_P6_D0.1_A4.txt,1681817,600,14628,5701,2120,686
syntheticL12_P6_D0.1_A4.txt,1681817,610,14535,5595,2074,420
syntheticL12_P6_D0.1_A4.txt,1681817,620,14403,5491,2030,538
syntheticL12_P6_D0.1_A4.txt,1681817,630,14268,5395,1986,657
syntheticL12_P6_D0.1_A4.txt,1681817,640,14218,5309,1944,638
syntheticL12_P6_D0.1_A4.txt,1681817,650,13944,5221,1904,807
syntheticL12_P6_D0.1_A4.txt,1681817,660,13917,5147,1866,783
syntheticL12_P6_D0.1_A4.txt,1681817,670,13800,5057,1828,641
syntheticL12_P6_D0.1_A4.txt,1681817,680,13565,4971,1790,648
syntheticL12_P6_D0.1_A4.txt,1681817,690,13412,4903,1754,651
syntheticL12_P6_D0.1_A4.txt,1681817,700,13294,4821,1720,630
syntheticL12_P6_D0.1_A4.txt,1681817,710,13189,4755,1686,582
syntheticL12_P6_D0.1_A4.txt,1681817,720,12964,4677,1652,572
syntheticL12_P6_D0.1_A4.txt,1681817,730,12992,4617,1620,764
syntheticL12_P6_D0.1_A4.txt,1681817,740,12932,4543,1590,747
syntheticL12_P6_D0.1_A4.txt,1681817,750,12762,4481,1560,394
syntheticL12_P6_D0.1_A4.txt,1681817,760,12607,4407,1530,480
syntheticL12_P6_D0.1_A4.txt,1681817,770,12568,4355,1502,591
syntheticL12_P6_D0.1_A4.txt,1681817,780,12293,4151,1474,551
syntheticL12_P6_D0.1_A4.txt,1681817,790,12193,4095,1446,451
syntheticL12_P6_D0.1_A4.txt,1681817,800,12083,4050,1421,548
syntheticL12_P6_D0.1_A4.txt,1681817,810,11939,3990,1397,562
syntheticL12_P6_D0.1_A4.txt,1681817,820,11638,3942,1373,549
syntheticL12_P6_D0.1_A4.txt,1681817,830,11763,3911,1362,615
syntheticL12_P6_D0.1_A4.txt,1681817,840,11667,3861,1344,541
syntheticL12_P6_D0.1_A4.txt,1681817,850,11530,3829,1332,515
syntheticL12_P6_D0.1_A4.txt,1681817,860,11356,3796,1319,618
syntheticL12_P6_D0.1_A4.txt,1681817,870,11285,3764,1307,440
syntheticL12_P6_D0.1_A4.txt,1681817,880,11210,3737,1296,540
syntheticL12_P6_D0.1_A4.txt,1681817,890,11003,3706,1285,398
syntheticL12_P6_D0.1_A4.txt,1681817,900,10905,3664,1275,540
syntheticL12_P6_D0.1_A4.txt,1681817,910,10871,3638,1265,592
syntheticL12_P6_D0.1_A4.txt,1681817,920,10661,3612,1255,544
syntheticL12_P6_D0.1_A4.txt,1681817,930,10595,3586,1245,406
syntheticL12_P6_D0.1_A4.txt,1681817,940,10521,3560,1235,341
syntheticL12_P6_D0.1_A4.txt,1681817,950,10416,3535,1226,374
syntheticL12_P6_D0.1_A4.txt,1681817,960,10278,3493,1216,499
syntheticL12_P6_D0.1_A4.txt,1681817,970,10257,3472,1207,484
syntheticL12_P6_D0.1_A4.txt,1681817,980,10137,3448,1199,625
syntheticL12_P6_D0.1_A4.txt,1681817,990,10060,3427,1190,598
syntheticL12_P6_D0.1_A4.txt,1681817,1000,9947,3402,1181,573
syntheticL12_P6_D0.1_A4.txt,1681817,1100,9139,3186,1105,654
syntheticL12_P6_D0.1_A4.txt,1681817,1200,8451,3002,1041,503
syntheticL12_P6_D0.1_A4.txt,1681817,1300,7905,2840,987,477
syntheticL12_P6_D0.1_A4.txt,1681817,1400,7411,2706,941,473
syntheticL12_P6_D0.1_A4.txt,1681817,1500,7031,2598,901,460
syntheticL12_P6_D0.1_A4.txt,1681817,1600,6652,2491,866,401
syntheticL12_P6_D0.1_A4.txt,1681817,1700,6261,2315,818,595
syntheticL12_P6_D0.1_A4.txt,1681817,1800,5910,2201,764,540
syntheticL12_P6_D0.1_A4.txt,1681817,1900,5673,2115,714,452
syntheticL12_P6_D0.1_A4.txt,1681817,2000,5427,2015,670,427
syntheticL12_P6_D0.1_A4.txt,1681817,2100,5211,1931,630,463
syntheticL12_P6_D0.1_A4.txt,1681817,2200,5029,1867,594,438
syntheticL12_P6_D0.1_A4.txt,1681817,2300,4836,1793,560,472
syntheticL12_P6_D0.1_A4.txt,1681817,2400,4665,1735,530,515
syntheticL12_P6_D0.1_A4.txt,1681817,2500,4515,1667,502,359
syntheticL12_P6_D0.1_A4.txt,1681817,2600,4369,1621,476,434
syntheticL12_P6_D0.1_A4.txt,1681817,2700,4236,1565,452,395
syntheticL12_P6_D0.1_A4.txt,1681817,2800,4127,1523,430,383
syntheticL12_P6_D0.1_A4.txt,1681817,2900,4007,1481,408,462
syntheticL12_P6_D0.1_A4.txt,1681817,3000,3915,1451,390,428
syntheticL12_P6_D0.1_A4.txt,1681817,3100,3822,1405,372,391
syntheticL12_P6_D0.1_A4.txt,1681817,3200,3716,1371,354,362
syntheticL12_P6_D0.1_A4.txt,1681817,3300,3639,1345,340,363
syntheticL12_P6_D0.1_A4.txt,1681817,3400,3562,1329,332,343
syntheticL12_P6_D0.1_A4.txt,1681817,3500,3480,1310,325,471
syntheticL12_P6_D0.1_A4.txt,1681817,3600,3382,1275,318,501
syntheticL12_P6_D0.1_A4.txt,1681817,3700,3314,1261,312,386
syntheticL12_P6_D0.1_A4.txt,1681817,3800,3218,1219,306,360
syntheticL12_P6_D0.1_A4.txt,1681817,3900,3141,1205,300,463
syntheticL12_P6_D0.1_A4.txt,1681817,4000,3083,1192,295,434
syntheticL12_P6_D0.1_A4.txt,1681817,4100,3034,1179,290,573
syntheticL12_P6_D0.1_A4.txt,1681817,4200,2980,1170,285,523
syntheticL12_P6_D0.1_A4.txt,1681817,4300,2913,1157,280,467
syntheticL12_P6_D0.1_A4.txt,1681817,4400,2869,1149,276,495
syntheticL12_P6_D0.1_A4.txt,1681817,4500,2820,1136,271,381
syntheticL12_P6_D0.1_A4.txt,1681817,4600,2772,1124,267,349
syntheticL12_P6_D0.1_A4.txt,1681817,4700,2728,1116,263,525
syntheticL12_P6_D0.1_A4.txt,1681817,4800,2678,1093,260,517
syntheticL12_P6_D0.1_A4.txt,1681817,4900,2634,1085,256,442
syntheticL12_P6_D0.1_A4.txt,1681817,5000,2600,1078,253,372
syntheticL12_P6_D0.1_A4.txt,1681817,5100,2552,1066,249,456
syntheticL12_P6_D0.1_A4.txt,1681817,5200,2509,1059,246,424
syntheticL12_P6_D0.1_A4.txt,1681817,5300,2484,1052,243,465
syntheticL12_P6_D0.1_A4.txt,1681817,5400,2441,1045,240,468
syntheticL12_P6_D0.1_A4.txt,1681817,5500,2416,1038,237,427
syntheticL12_P6_D0.1_A4.txt,1681817,5600,2392,1032,235,392
syntheticL12_P6_D0.1_A4.txt,1681817,5700,2358,1025,232,458
syntheticL12_P6_D0.1_A4.txt,1681817,5800,2315,1018,229,425
syntheticL12_P6_D0.1_A4.txt,1681817,5900,2304,1016,227,399
syntheticL12_P6_D0.1_A4.txt,1681817,6000,2280,1010,225,416
syntheticL12_P6_D0.1_A4.txt,1681817,6100,2246,1003,222,489
syntheticL12_P6_D0.1_A4.txt,1681817,6200,2222,997,220,436
syntheticL12_P6_D0.1_A4.txt,1681817,6300,2202,995,218,304
syntheticL12_P6_D0.1_A4.txt,1681817,6400,2178,989,216,361
syntheticL12_P6_D0.1_A4.txt,1681817,6500,2145,983,214,477
syntheticL12_P6_D0.1_A4.txt,1681817,6600,2134,981,212,411
syntheticL12_P6_D0.1_A4.txt,1681817,6700,2110,973,208,332
syntheticL12_P6_D0.1_A4.txt,1681817,6800,2086,965,204,274
syntheticL12_P6_D0.1_A4.txt,1681817,6900,2062,957,200,566
syntheticL12_P6_D0.1_A4.txt,1681817,7000,2052,955,198,402
syntheticL12_P6_D0.1_A4.txt,1681817,7100,2003,931,194,387
syntheticL12_P6_D0.1_A4.txt,1681817,7200,1992,927,190,353
syntheticL12_P6_D0.1_A4.txt,1681817,7300,1978,921,188,473
syntheticL12_P6_D0.1_A4.txt,1681817,7400,1958,917,184,432
syntheticL12_P6_D0.1_A4.txt,1681817,7500,1944,911,182,511
syntheticL12_P6_D0.1_A4.txt,1681817,7600,1908,891,178,466
syntheticL12_P6_D0.1_A4.txt,1681817,7700,1898,889,176,437
syntheticL12_P6_D0.1_A4.txt,1681817,7800,1874,881,172,394
syntheticL12_P6_D0.1_A4.txt,1681817,7900,1860,875,170,375
syntheticL12_P6_D0.1_A4.txt,1681817,8000,1850,873,168,479
syntheticL12_P6_D0.1_A4.txt,1681817,8100,1826,865,164,368
syntheticL12_P6_D0.1_A4.txt,1681817,8200,1816,863,162,369
syntheticL12_P6_D0.1_A4.txt,1681817,8300,1802,857,160,453
syntheticL12_P6_D0.1_A4.txt,1681817,8400,1792,855,158,403
syntheticL12_P6_D0.1_A4.txt,1681817,8500,1768,847,154,421
syntheticL12_P6_D0.1_A4.txt,1681817,8600,1758,845,152,372
syntheticL12_P6_D0.1_A4.txt,1681817,8700,1748,843,150,324
syntheticL12_P6_D0.1_A4.txt,1681817,8800,1728,841,148,379
syntheticL12_P6_D0.1_A4.txt,1681817,8900,1724,835,146,429
syntheticL12_P6_D0.1_A4.txt,1681817,9000,1714,833,144,326
syntheticL12_P6_D0.1_A4.txt,1681817,9100,1704,831,142,446
syntheticL12_P6_D0.1_A4.txt,1681817,9200,1690,825,140,389
syntheticL12_P6_D0.1_A4.txt,1681817,9300,1680,823,138,405
syntheticL12_P6_D0.1_A4.txt,1681817,9400,1670,821,136,362
syntheticL12_P6_D0.1_A4.txt,1681817,9500,1656,815,134,405
syntheticL12_P6_D0.1_A4.txt,1681817,9600,1630,797,132,454
syntheticL12_P6_D0.1_A4.txt,1681817,9700,1620,795,130,434
syntheticL12_P6_D0.1_A4.txt,1681817,9800,1606,789,128,432
syntheticL12_P6_D0.1_A4.txt,1681817,9900,1596,787,126,329
syntheticL12_P6_D0.1_A4.txt,1681817,10000,1596,787,126,476
syntheticL8_P4_D0.01_A12.txt,4320552,0,12723288,12722855,6083366,590
syntheticL8_P4_D0.01_A12.txt,4320552,2,3231608,3230267,1366198,486
syntheticL8_P4_D0.01_A12.txt,4320552,4,1888611,1881838,779517,495
syntheticL8_P4_D0.01_A12.txt,4320552,6,1231166,1224253,494504,481
syntheticL8_P4_D0.01_A12.txt,4320552,8,865645,858732,329955,495
syntheticL8_P4_D0.01_A12.txt,4320552,10,672202,665289,247364,465
syntheticL8_P4_D0.01_A12.txt,4320552,20,349308,342395,130634,369
syntheticL8_P4_D0.01_A12.txt,4320552,30,245528,238615,94630,357
syntheticL8_P4_D0.01_A12.txt,4320552,40,193617,186704,76627,353
syntheticL8_P4_D0.01_A12.txt,4320552,50,162433,154854,65285,375
syntheticL8_P4_D0.01_A12.txt,4320552,60,154224,136568,53143,339
syntheticL8_P4_D0.01_A12.txt,4320552,70,145098,113693,42872,316
syntheticL8_P4_D0.01_A12.txt,4320552,80,143826,99885,35156,341
syntheticL8_P4_D0.01_A12.txt,4320552,90,140472,86176,29171,293
syntheticL8_P4_D0.01_A12.txt,4320552,100,137025,74894,24633,317
syntheticL8_P4_D0.01_A12.txt,4320552,110,130321,67180,21671,355
syntheticL8_P4_D0.01_A12.txt,4320552,120,122026,61660,19895,301
syntheticL8_P4_D0.01_A12.txt,4320552,130,114380,57139,18502,375
syntheticL8_P4_D0.01_A12.txt,4320552,140,107977,53276,17315,299
syntheticL8_P4_D0.01_A12.txt,4320552,150,101708,49927,16286,487
syntheticL8_P4_D0.01_A12.txt,4320552,160,96695,46999,15386,298
syntheticL8_P4_D0.01_A12.txt,4320552,170,92007,44401,14592,445
syntheticL8_P4_D0.01_A12.txt,4320552,180,87569,42103,13886,296
syntheticL8_P4_D0.01_A12.txt,4320552,190,83790,40039,13254,478
syntheticL8_P4_D0.01_A12.txt,4320552,200,80244,38203,12686,293
syntheticL8_P4_D0.01_A12.txt,4320552,210,77214,36513,12172,422
syntheticL8_P4_D0.01_A12.txt,4320552,220,74134,34993,11704,292
syntheticL8_P4_D0.01_A12.txt,4320552,230,71270,33614,11277,472
syntheticL8_P4_D0.01_A12.txt,4320552,240,68943,32327,10886,291
syntheticL8_P4_D0.01_A12.txt,4320552,250,66854,31163,10526,307
syntheticL8_P4_D0.01_A12.txt,4320552,260,64584,30078,10193,471
syntheticL8_P4_D0.01_A12.txt,4320552,270,62115,29079,9886,410
syntheticL8_P4_D0.01_A12.txt,4320552,280,59280,27169,9600,292
syntheticL8_P4_D0.01_A12.txt,4320552,290,57769,26343,9334,581
syntheticL8_P4_D0.01_A12.txt,4320552,300,55804,25558,9085,293
syntheticL8_P4_D0.01_A12.txt,4320552,310,54373,24842,8853,404
syntheticL8_P4_D0.01_A12.txt,4320552,320,52984,24148,8635,292
syntheticL8_P4_D0.01_A12.txt,4320552,330,51723,23512,8431,300
syntheticL8_P4_D0.01_A12.txt,4320552,340,50507,22911,8238,290
syntheticL8_P4_D0.01_A12.txt,4320552,350,49099,22338,8057,495
syntheticL8_P4_D0.01_A12.txt,4320552,360,47976,21810,7885,292
syntheticL8_P4_D0.01_A12.txt,4320552,370,46751,21300,7723,517
syntheticL8_P4_D0.01_A12.txt,4320552,380,45624,20818,7569,288
syntheticL8_P4_D0.01_A12.txt,4320552,390,44574,20353,7424,432
syntheticL8_P4_D0.01_A12.txt,4320552,400,43743,19922,7285,288
syntheticL8_P4_D0.01_A12.txt,4320552,410,42642,19506,7153,364
syntheticL8_P4_D0.01_A12.txt,4320552,420,42053,19117,7028,356
syntheticL8_P4_D0.01_A12.txt,4320552,430,40967,18741,6908,462
syntheticL8_P4_D0.01_A12.txt,4320552,440,40330,18379,6794,303
syntheticL8_P4_D0.01_A12.txt,4320552,450,39431,18050,6685,485
syntheticL8_P4_D0.01_A12.txt,4320552,460,38725,17714,6581,287
syntheticL8_P4_D0.01_A12.txt,4320552,470,37946,17410,6481,485
syntheticL8_P4_D0.01_A12.txt,4320552,480,37298,17102,6385,379
syntheticL8_P4_D0.01_A12.txt,4320552,490,36688,16822,6293,395
syntheticL8_P4_D0.01_A12.txt,4320552,500,36214,16538,6205,374
syntheticL8_P4_D0.01_A12.txt,4320552,510,35454,16273,6120,494
syntheticL8_P4_D0.01_A12.txt,4320552,520,34910,16024,6039,374
syntheticL8_P4_D0.01_A12.txt,4320552,530,34296,15765,5960,399
syntheticL8_P4_D0.01_A12.txt,4320552,540,33745,15534,5885,397
syntheticL8_P4_D0.01_A12.txt,4320552,550,33240,15309,5812,463
syntheticL8_P4_D0.01_A12.txt,4320552,560,32702,15091,5742,335
syntheticL8_P4_D0.01_A12.txt,4320552,570,32290,14879,5674,428
syntheticL8_P4_D0.01_A12.txt,4320552,580,31745,14674,5609,405
syntheticL8_P4_D0.01_A12.txt,4320552,590,31186,14475,5546,434
syntheticL8_P4_D0.01_A12.txt,4320552,600,30688,14282,5485,443
syntheticL8_P4_D0.01_A12.txt,4320552,610,29871,13652,5423,445
syntheticL8_P4_D0.01_A12.txt,4320552,620,29598,13463,5350,396
syntheticL8_P4_D0.01_A12.txt,4320552,630,29092,13270,5273,458
syntheticL8_P4_D0.01_A12.txt,4320552,640,28854,13049,5176,494
syntheticL8_P4_D0.01_A12.txt,4320552,650,28331,12833,5076,498
syntheticL8_P4_D0.01_A12.txt,4320552,660,27836,12609,4976,429
syntheticL8_P4_D0.01_A12.txt,4320552,670,27608,12403,4878,429
syntheticL8_P4_D0.01_A12.txt,4320552,680,27206,12191,4782,390
syntheticL8_P4_D0.01_A12.txt,4320552,690,26799,11999,4690,297
syntheticL8_P4_D0.01_A12.txt,4320552,700,26574,11795,4602,374
syntheticL8_P4_D0.01_A12.txt,4320552,710,26185,11611,4514,369
syntheticL8_P4_D0.01_A12.txt,4320552,720,25929,11435,4430,359
syntheticL8_P4_D0.01_A12.txt,4320552,730,25640,11249,4348,483
syntheticL8_P4_D0.01_A12.txt,4320552,740,25291,11081,4268,509
syntheticL8_P4_D0.01_A12.txt,4320552,750,25049,10915,4190,457
syntheticL8_P4_D0.01_A12.txt,4320552,760,24671,10751,4114,422
syntheticL8_P4_D0.01_A12.txt,4320552,770,24335,10577,4040,502
syntheticL8_P4_D0.01_A12.txt,4320552,780,24174,10421,3968,261
syntheticL8_P4_D0.01_A12.txt,4320552,790,23920,10275,3898,473
syntheticL8_P4_D0.01_A12.txt,4320552,800,23576,10127,3830,501
syntheticL8_P4_D0.01_A12.txt,4320552,810,23282,9989,3764,321
syntheticL8_P4_D0.01_A12.txt,4320552,820,23030,9843,3698,380
syntheticL8_P4_D0.01_A12.txt,4320552,830,22848,9707,3634,446
syntheticL8_P4_D0.01_A12.txt,4320552,840,22687,9569,3572,460
syntheticL8_P4_D0.01_A12.txt,4320552,850,22352,9441,3512,292
syntheticL8_P4_D0.01_A12.txt,4320552,860,22082,9309,3452,377
syntheticL8_P4_D0.01_A12.txt,4320552,870,21963,9185,3396,402
syntheticL8_P4_D0.01_A12.txt,4320552,880,21779,9059,3338,395
syntheticL8_P4_D0.01_A12.txt,4320552,890,21616,8957,3284,385
syntheticL8_P4_D0.01_A12.txt,4320552,900,21319,8835,3230,366
syntheticL8_P4_D0.01_A12.txt,4320552,910,21180,8717,3176,456
syntheticL8_P4_D0.01_A12.txt,4320552,920,20924,8607,3126,442
syntheticL8_P4_D0.01_A12.txt,4320552,930,20682,8487,3074,370
syntheticL8_P4_D0.01_A12.txt,4320552,940,20614,8395,3026,362
syntheticL8_P4_D0.01_A12.txt,4320552,950,20367,8281,2976,371
syntheticL8_P4_D0.01_A12.txt,4320552,960,20158,8179,2930,358
syntheticL8_P4_D0.01_A12.txt,4320552,970,20030,8077,2884,308
syntheticL8_P4_D0.01_A12.txt,4320552,980,19874,7987,2838,338
syntheticL8_P4_D0.01_A12.txt,4320552,990,19718,7891,2794,422
syntheticL8_P4_D0.01_A12.txt,4320552,1000,19481,7791,2750,396
syntheticL8_P4_D0.01_A12.txt,4320552,1100,18027,6941,2356,380
syntheticL8_P4_D0.01_A12.txt,4320552,1200,16764,6231,2030,301
syntheticL8_P4_D0.01_A12.txt,4320552,1300,15676,5727,1818,427
syntheticL8_P4_D0.01_A12.txt,4320552,1400,14610,5369,1700,212
syntheticL8_P4_D0.01_A12.txt,4320552,1500,13671,5054,1597,328
syntheticL8_P4_D0.01_A12.txt,4320552,1600,12699,4616,1507,353
syntheticL8_P4_D0.01_A12.txt,4320552,1700,11995,4392,1427,339
syntheticL8_P4_D0.01_A12.txt,4320552,1800,11367,4190,1357,349
syntheticL8_P4_D0.01_A12.txt,4320552,1900,10817,4006,1293,372
syntheticL8_P4_D0.01_A12.txt,4320552,2000,10327,3846,1237,372
syntheticL8_P4_D0.01_A12.txt,4320552,2100,9851,3694,1185,433
syntheticL8_P4_D0.01_A12.txt,4320552,2200,9414,3551,1138,429
syntheticL8_P4_D0.01_A12.txt,4320552,2300,9042,3425,1096,402
syntheticL8_P4_D0.01_A12.txt,4320552,2400,8709,3326,1057,364
syntheticL8_P4_D0.01_A12.txt,4320552,2500,8395,3210,1021,303
syntheticL8_P4_D0.01_A12.txt,4320552,2600,8101,3120,987,309
syntheticL8_P4_D0.01_A12.txt,4320552,2700,7815,3026,957,321
syntheticL8_P4_D0.01_A12.txt,4320552,2800,7582,2949,928,320
syntheticL8_P4_D0.01_A12.txt,4320552,2900,7321,2862,901,345
syntheticL8_P4_D0.01_A12.txt,4320552,3000,7119,2798,877,319
syntheticL8_P4_D0.01_A12.txt,4320552,3100,6915,2738,853,303
syntheticL8_P4_D0.01_A12.txt,4320552,3200,6632,2581,832,296
syntheticL8_P4_D0.01_A12.txt,4320552,3300,6441,2528,811,277
syntheticL8_P4_D0.01_A12.txt,4320552,3400,6292,2481,792,275
syntheticL8_P4_D0.01_A12.txt,4320552,3500,6122,2419,774,301
syntheticL8_P4_D0.01_A12.txt,4320552,3600,5967,2378,757,361
syntheticL8_P4_D0.01_A12.txt,4320552,3700,5842,2337,740,338
syntheticL8_P4_D0.01_A12.txt,4320552,3800,5713,2298,725,368
syntheticL8_P4_D0.01_A12.txt,4320552,3900,5556,2243,710,289
syntheticL8_P4_D0.01_A12.txt,4320552,4000,5451,2210,697,295
syntheticL8_P4_D0.01_A12.txt,4320552,4100,5327,2176,683,426
syntheticL8_P4_D0.01_A12.txt,4320552,4200,5233,2148,671,408
syntheticL8_P4_D0.01_A12.txt,4320552,4300,5129,2116,659,290
syntheticL8_P4_D0.01_A12.txt,4320552,4400,5007,2072,647,272
syntheticL8_P4_D0.01_A12.txt,4320552,4500,4915,2046,637,279
syntheticL8_P4_D0.01_A12.txt,4320552,4600,4834,2019,626,275
syntheticL8_P4_D0.01_A12.txt,4320552,4700,4748,1993,616,357
syntheticL8_P4_D0.01_A12.txt,4320552,4800,4667,1972,607,354
syntheticL8_P4_D0.01_A12.txt,4320552,4900,4593,1946,597,387
syntheticL8_P4_D0.01_A12.txt,4320552,5000,4519,1926,589,379
syntheticL8_P4_D0.01_A12.txt,4320552,5100,4434,1889,580,336
syntheticL8_P4_D0.01_A12.txt,4320552,5200,4360,1869,572,352
syntheticL8_P4_D0.01_A12.txt,4320552,5300,4298,1849,564,290
syntheticL8_P4_D0.01_A12.txt,4320552,5400,4231,1830,557,328
syntheticL8_P4_D0.01_A12.txt,4320552,5500,4169,1810,549,446
syntheticL8_P4_D0.01_A12.txt,4320552,5600,4108,1791,542,446
syntheticL8_P4_D0.01_A12.txt,4320552,5700,4051,1776,535,280
syntheticL8_P4_D0.01_A12.txt,4320552,5800,3997,1758,529,275
syntheticL8_P4_D0.01_A12.txt,4320552,5900,3921,1724,523,376
syntheticL8_P4_D0.01_A12.txt,4320552,6000,3877,1710,517,327
syntheticL8_P4_D0.01_A12.txt,4320552,6100,3827,1696,511,379
syntheticL8_P4_D0.01_A12.txt,4320552,6200,3773,1678,505,347
syntheticL8_P4_D0.01_A12.txt,4320552,6300,3717,1664,499,417
syntheticL8_P4_D0.01_A12.txt,4320552,6400,3640,1611,494,412
syntheticL8_P4_D0.01_A12.txt,4320552,6500,3597,1598,489,361
syntheticL8_P4_D0.01_A12.txt,4320552,6600,3548,1585,484,349
syntheticL8_P4_D0.01_A12.txt,4320552,6700,3515,1576,479,297
syntheticL8_P4_D0.01_A12.txt,4320552,6800,3472,1563,474,287
syntheticL8_P4_D0.01_A12.txt,4320552,6900,3430,1551,470,335
syntheticL8_P4_D0.01_A12.txt,4320552,7000,3397,1542,465,327
syntheticL8_P4_D0.01_A12.txt,4320552,7100,3361,1530,461,359
syntheticL8_P4_D0.01_A12.txt,4320552,7200,3313,1506,457,361
syntheticL8_P4_D0.01_A12.txt,4320552,7300,3270,1493,452,294
syntheticL8_P4_D0.01_A12.txt,4320552,7400,3238,1485,448,287
syntheticL8_P4_D0.01_A12.txt,4320552,7500,3213,1478,445,305
syntheticL8_P4_D0.01_A12.txt,4320552,7600,3177,1463,438,342
syntheticL8_P4_D0.01_A12.txt,4320552,7700,3145,1451,430,325
syntheticL8_P4_D0.01_A12.txt,4320552,7800,3107,1439,422,365
syntheticL8_P4_D0.01_A12.txt,4320552,7900,3088,1429,416,324
syntheticL8_P4_D0.01_A12.txt,4320552,8000,3063,1419,410,327
syntheticL8_P4_D0.01_A12.txt,4320552,8100,3027,1403,402,398
syntheticL8_P4_D0.01_A12.txt,4320552,8200,2986,1377,396,396
syntheticL8_P4_D0.01_A12.txt,4320552,8300,2961,1367,390,395
syntheticL8_P4_D0.01_A12.txt,4320552,8400,2932,1353,384,379
syntheticL8_P4_D0.01_A12.txt,4320552,8500,2907,1343,378,312
syntheticL8_P4_D0.01_A12.txt,4320552,8600,2882,1333,372,319
syntheticL8_P4_D0.01_A12.txt,4320552,8700,2857,1323,366,288
syntheticL8_P4_D0.01_A12.txt,4320552,8800,2832,1313,360,295
syntheticL8_P4_D0.01_A12.txt,4320552,8900,2807,1303,354,350
syntheticL8_P4_D0.01_A12.txt,4320552,9000,2783,1295,350,310
syntheticL8_P4_D0.01_A12.txt,4320552,9100,2764,1285,344,305
syntheticL8_P4_D0.01_A12.txt,4320552,9200,2739,1275,338,291
syntheticL8_P4_D0.01_A12.txt,4320552,9300,2725,1271,334,362
syntheticL8_P4_D0.01_A12.txt,4320552,9400,2684,1245,328,351
syntheticL8_P4_D0.01_A12.txt,4320552,9500,2666,1237,324,262
syntheticL8_P4_D0.01_A12.txt,4320552,9600,2648,1229,320,369
syntheticL8_P4_D0.01_A12.txt,4320552,9700,2623,1219,314,274
syntheticL8_P4_D0.01_A12.txt,4320552,9800,2605,1211,310,437
syntheticL8_P4_D0.01_A12.txt,4320552,9900,2585,1207,306,382
syntheticL8_P4_D0.01_A12.txt,4320552,10000,2573,1199,302,342
syntheticL12_P6_D0.5_A4.txt,8392704,0,22593130,22593081,12676240,1084
syntheticL12_P6_D0.5_A4.txt,8392704,2,5813603,5813554,3293993,901
syntheticL12_P6_D0.5_A4.txt,8392704,4,2710271,2710221,1502036,854
syntheticL12_P6_D0.5_A4.txt,8392704,6,2047154,2047001,1049368,792
syntheticL12_P6_D0.5_A4.txt,8392704,8,1617983,1617754,848409,823
syntheticL12_P6_D0.5_A4.txt,8392704,10,1328764,1328507,664102,820
syntheticL12_P6_D0.5_A4.txt,8392704,20,617646,617389,297412,697
syntheticL12_P6_D0.5_A4.txt,8392704,30,449834,449507,226538,678
syntheticL12_P6_D0.5_A4.txt,8392704,40,346438,345707,166126,651
syntheticL12_P6_D0.5_A4.txt,8392704,50,276011,274865,124164,683
syntheticL12_P6_D0.5_A4.txt,8392704,60,221333,220052,96551,662
syntheticL12_P6_D0.5_A4.txt,8392704,70,188875,187594,81901,615
syntheticL12_P6_D0.5_A4.txt,8392704,80,169005,167724,74299,646
syntheticL12_P6_D0.5_A4.txt,8392704,90,153661,152380,68471,609
syntheticL12_P6_D0.5_A4.txt,8392704,100,141382,140101,63808,606
syntheticL12_P6_D0.5_A4.txt,8392704,110,131347,130066,59993,657
syntheticL12_P6_D0.5_A4.txt,8392704,120,122967,121676,56803,600
syntheticL12_P6_D0.5_A4.txt,8392704,130,115051,113660,53403,658
syntheticL12_P6_D0.5_A4.txt,8392704,140,106320,104841,49024,592
syntheticL12_P6_D0.5_A4.txt,8392704,150,98602,96949,45028,650
syntheticL12_P6_D0.5_A4.txt,8392704,160,95466,93317,41532,598
syntheticL12_P6_D0.5_A4.txt,8392704,170,89670,87023,38446,652
syntheticL12_P6_D0.5_A4.txt,8392704,180,84586,81429,35704,557
syntheticL12_P6_D0.5_A4.txt,8392704,190,80062,76431,33250,640
syntheticL12_P6_D0.5_A4.txt,8392704,200,75996,71921,31040,648
syntheticL12_P6_D0.5_A4.txt,8392704,210,74938,70347,29042,608
syntheticL12_P6_D0.5_A4.txt,8392704,220,71592,66539,27226,535
syntheticL12_P6_D0.5_A4.txt,8392704,230,68362,62793,25568,684
syntheticL12_P6_D0.5_A4.txt,8392704,240,65591,59596,24051,567
syntheticL12_P6_D0.5_A4.txt,8392704,250,62884,56745,22720,685
syntheticL12_P6_D0.5_A4.txt,8392704,260,60573,54428,21723,542
syntheticL12_P6_D0.5_A4.txt,8392704,270,58708,52563,21014,785
syntheticL12_P6_D0.5_A4.txt,8392704,280,57085,50940,20447,539
syntheticL12_P6_D0.5_A4.txt,8392704,290,55597,49452,19931,650
